"Translation Info:
#---------------------------
3433,30,24,"24. No mu bimenyetso bye ni uko abereka imirabyo mukagira ubwoba (bw’inkuba) n’icyizere (cyo kubona imvura), akanamanura amazi mu kirere, akayahesha isi ubuzima nyuma yo gupfa kwayo (gukakara). Mu by’ukuri muri ibyo harimo inyigisho ku bantu bafite ubwenge.",""
3434,30,25,"25. No mu bimenyetso bye ni uko ikirere n’isi biriho ku bw’itegeko rye. Hanyuma nabahamagara umuhamagaro umwe (w’izuka), icyo gihe muzasohoka mu mva zanyu.",""
3435,30,26,"26. Kandi ibiri mu birere no ku isi ni ibye. Byose bimwibombarikaho.",""
3436,30,27,"27. Ni We urema ibiremwa bitari biriho akazanabigarura (nyuma yo gupfa); kandi ibyo biroroshye kuri We. Anafite ibisingizo by’ikirenga mu birere no ku isi. Kandi ni Umunyacyubahiro bihebuje, Nyirubugenge buhambaye.",""
3437,30,28,"28. (Allah) yabahaye urugero kuri mwe ubwanyu (agira ati) “Ese mwaba musangiye n’abacakara banyu ibyo twabafunguriye kugeza ubwo babigizeho uburenganzira bungana n’ubwanyu; mukaba mubatinya (nk’abo muzagabana imitungo) nk’uko mutinya (kuyigabana) ubwanyu (mwe mutari abacakara? Niba mutabyishimira, ni gute mwumva ko Allah yabyishimira?) Uko ni ko dusobanurira amagambo (yacu) abantu bafite ubwenge.”",""
3438,30,29,"29. Ahubwo abakora ibibi bakurikiye irari ryabo (bigana abakurambere babo) nta bumenyi babifitiye. None se ni nde wayobora uwo Allah yarekeye mu buyobe? Kandi ntibazagira abatabazi.",""
3439,30,30,"30. Bityo (yewe Muhamadi), shikama ku idini (Isilamu) ugaragira Allah wenyine; (kuko ari yo) kamere Allah yaremanye abantu. Nta guhindura kamere ya Allah yaremye. Iryo ni ryo dini ritunganye, nyamara abenshi mu bantu ntibabizi.",""
3440,30,31,"31. Nimube abamwicuzaho, mumugandukire ndetse munahozeho iswala. Kandi muramenye ntimuzabe mu babangikanyamana,",""
3441,30,32,"32. Muri ba bandi batavuze rumwe mu idini ryabo nuko bagacikamo udutsiko, maze buri gatsiko kakishimira ibyako.",""
3442,30,33,"33. N’iyo abantu bagezweho n’ingorane, basaba Nyagasani wabo bamwicuzaho. Maze yabasogongeza ku mpuhwe ze (abakiza izo ngorane), bamwe muri bo (bakongera) bakabangikanya (Nyagasani wabo),",""
3443,30,34,"34. Kugira ngo bahakane ibyo twabahaye (tubarokora). Ngaho nimwinezeze ariko (bidatinze) muzaba mumenya (ingaruka z’ibyo mwakoze).",""
3444,30,35,"35. Ahubwo se twaba twarabamanuriye ikimenyetso simusiga (igitabo), kikaba ari cyo kivuga (ukuri kw’) ibyo bamubangikanya na byo?",""
3445,30,36,"36. N’iyo dusogongeje abantu ku mpuhwe (ibyiza) barazishimira; ariko bagerwaho n’ingorane kubera ibyo bakoze, bakiheba.",""
3446,30,37,"37. Ese ntibabona ko Allah yongerera amafunguro uwo ashaka akanayagabanyiriza (uwo ashaka)? Mu by’ukuri muri ibyo harimo inyigisho ku bantu bemera.",""
3447,30,38,"38. Bityo, umuvandimwe wawe wa hafi, umukene ndetse n’uri ku rugendo, ujye ubaha ibyo ubagomba. Ibyo ni byo byiza kuri ba bandi bashaka kwishimirwa na Allah, kandi abo ni bo bakiranutsi.",""
3448,30,39,"39. N’ibyo mutanga nka Riba[174] kugira ngo bitubukire mu mitungo y’abandi ntibishobora gutubuka kwa Allah. Ariko ibyo mutanga mu maturo mugamije kwishimirwa na Allah, abo (abakora nk’ibyo) ni bo bazatuburirwa (imitungo).","[174] Reba uko twasobanuye iri jambo muri Surat Al Baqarat, Ayat ya 275."
3449,30,40,"40. Allah ni We wabaremye maze abaha amafunguro, hanyuma akazabambura ubuzima (igihe cyo gupfa), akazanabubasubiza (igihe cy’izuka). Ese mu bigirwamana byanyu hari icyakora nk’ibyo? Ubutagatifu ni ubwe, kandi (Allah) nta ho ahuriye n’ibyo bamubangikanya na byo.",""
3450,30,41,"41. Ubwangizi bwagaragaye imusozi no mu nyanja kubera ibyo abantu bakoze bibi, kugira ngo (Allah) abasogongeze (ibihano) bya bimwe mu byo bakoze; bityo babashe kwisubiraho.",""
3451,30,42,"42. Vuga (yewe Muhamadi) uti “Nimutambagire ku isi maze murebe uko iherezo ry’ababayeho mbere (yanyu) ryagenze! Abenshi muri bo bari ababangikanyamana.”",""
3452,30,43,"43. Ngaho (yewe Muhamadi) shikama ku idini ritunganye (Isilamu) mbere y’uko haza umunsi uturutse kwa Allah udashobora gusubizwa inyuma. Kuri uwo munsi (abantu) bazacikamo ibice (bibiri, icyo mu ijuru n’icyo mu muriro).",""
3453,30,44,"44. Uzahakana, ubuhakanyi bwe buzamugiraho ingaruka, naho uzakora ibikorwa byiza, abo bazaba biteganyirije (umwanya mwiza mu ijuru).",""
3454,30,45,"45. Kugira ngo (Allah) azahembe mu ngabire ze ba bandi bemeye bakanakora ibikorwa byiza. Mu by’ukuri (Allah) ntakunda abahakanyi.",""
3455,30,46,"46. No mu bimenyetso bye ni uko yohereza imiyaga itanga inkuru nziza kugira ngo abasogongeze ku mpuhwe ze (imvura), amato abashe kugenda ku bw’itegeko rye, ndetse no kugira ngo mushakishe mu ngabire ze, bityo mubashe gushimira.",""
3456,30,47,"47. Kandi rwose (yewe Muhamadi) twohereje intumwa (nyinshi) ku bantu bazo mbere yawe, nuko zibagezaho ibimenyetso bigaragara (barazihinyura), maze duhana abigometse; kandi byari ngombwa kuri twe gutabara abemeramana.",""
3457,30,48,"48. Allah ni We wohereza imiyaga ikikorera ibicu (ikanabizamura), maze akabikwirakwiza mu kirere uko ashaka, maze akabigira ibice bice, nuko ukabona imvura ibisohokamo. Maze yayigeza ku bo ashaka mu bagaragu be bakishima,",""
3458,30,49,"49. N’ubwo mbere yaho, mbere y’uko bayimanurirwa bari bihebye.",""
3459,30,50,"50. Bityo reba ibimenyetso by’impuhwe za Allah, urebe uko aha isi ubuzima nyuma yo gupfa kwayo (gukakara). Ni ukuri rwose uwo ni We uzazura abapfuye kandi ni We Ushobora byose.",""
3460,30,51,"51. Kandi iyo tuza kohereza umuyaga (wangiza ibintu) maze bakabona (imyaka yabo) yahindutse umuhondo, nyuma yawo ntibyari kubabuza gukomeza guhakana.",""
3461,30,52,"52. Kandi mu by’ukuri wowe (Muhamadi) ntushobora kumvisha abapfu (ukuri), ndetse ntiwanumvisha ibipfamatwi umuhamagaro (wawe) mu gihe bateye umugongo (ukuri) bakigendera.",""
3462,30,53,"53. Kandi ntiwanashobora kuyobora impumyi (uzikura) mu buyobe bwazo, ahubwo abo wumvisha ni abemera amagambo yacu, akaba ari na bo bicisha bugufi (Abayisilamu).",""
3463,30,54,"54. Allah ni We wabaremye muri abanyantege nke, nyuma y’intege nke abaha imbaraga, nyuma y’imbaraga abaha intege nke n’ubusaza. Arema ibyo ashaka, kandi We ni Umumenyi uhebuje, Ushobora byose.",""
3464,30,55,"55. N’igihe imperuka izaba, inkozi z’ibibi zizarahira zivuga ko zitigeze ziba (ku isi) usibye isaha imwe gusa (akanya gato). Uko ni na ko zateshwaga ukuri.",""
3465,30,56,"56. Ba bandi bahawe ubumenyi no kwemera bazavuga bati “Rwose mwabayeho ku bw’itegeko rya Allah (n’igeno rye) kugeza ku munsi w’izuka; bityo uyu ni wo munsi w’izuka, ariko ntimwari mubizi.”",""
3466,30,57,"57. Bityo kuri uwo munsi urwitwazo rw’inkozi z’ibibi nta cyo ruzazimarira, kandi nta n’ubwo bazasabwa (gukora ibishimisha Allah).",""
3467,30,58,"58. Kandi rwose twahaye abantu ingero zitandukanye muri iyi Qur’an. Ariko ba bandi bahakanye n’iyo wabazanira igitangaza (kigaragaza ukuri k’ubutumwa bwawe), baravuga bati “Nta kindi muri cyo usibye ko muri abiyita abo batari bo.”",""
3468,30,59,"59. Uko ni ko Allah adanangira imitima y’abadafite ubumenyi.",""
3469,30,60,"60. Bityo, jya wihangana (yewe Muhamadi)! Mu by’ukuri isezerano rya Allah ni ukuri. Kandi ba bandi bafite ugushidikanya ntibakaguce intege (ngo batume udasohoza ubutumwa bwa Allah).",""
3470,31,1,"1. Alif Laam Miim[175]","[175] Alif Laam Miim: Inyuguti nk’izi twazivuzeho mu masura yatambutse."
3471,31,2,"2. Iyo ni imirongo y’igitabo cyuje ubushishozi (Qur’an).",""
3472,31,3,"3. Ni umuyoboro n’impuhwe ku bakora ibyiza.",""
3473,31,4,"4. Ba bandi bahozaho iswala, bakanatanga amaturo, ndetse bakanemera imperuka badashidikanya.",""
3474,31,5,"5. Abo ni bo bari mu muyoboro uturuka kwa Nyagasani wabo, kandi ni na bo bakiranutsi.",""
3475,31,6,"6. No mu bantu hari uhitamo amagambo agandisha abantu gukora ibishimisha Allah (nka muzika n’ibindi nka byo) kugira ngo ayobye (abantu) abakura mu nzira ya Allah kubera kutagira ubumenyi, ndetse bakanakerensa (amagambo ya Allah). Abo bazahanishwa ibihano bisuzuguza.",""
3476,31,7,"7. N’iyo asomewe amagambo yacu, ayatera umugongo yibona akigira nk’aho atayumvise, akamera nk’aho afite ibihato mu matwi. Bityo, muhe inkuru y’ibihano bibabaza.",""
3477,31,8,"8. Mu by’ukuri ba bandi bemeye bakanakora ibikorwa byiza, bazagororerwa ijuru ryuje inema,",""
3478,31,9,"9. Bazabamo ubuziraherezo. Isezerano rya Allah ni ukuri. Kandi ni Umunyacyubahiro bihebuje, Nyirubugenge buhambaye.",""
3479,31,10,"10. Yaremye ibirere nta nkingi mubona zibifashe, anashyira ku isi imisozi ishimangiye kugira ngo (isi) itabahungabanya, ndetse anayikwizamo inyamaswa z’amoko yose. Kandi twamanuye amazi mu kirere, maze tumeza (ku isi) buri bwoko bwiza bw’ibimera.",""
3480,31,11,"11. Ibi ni ibiremwa bya Allah. Ngaho nimunyereke ibyo ibitari We byaremye? Ahubwo ababangikanyamana bari mu buyobe bugaragara.",""
3481,31,12,"12. Kandi rwose twahaye Luq’man ubushishozi, (turamubwira tuti) “Ngaho shimira Allah.” Kandi ushimiye, mu by’ukuri (uko) gushimira ni we kugirira akamaro, naho uhakanye (ni we uba yihemukiye); rwose Allah arihagije (utamushimiye ntacyo bimutwara na gito), Ushimwa cyane.",""
3482,31,13,"13. Kandi (wibuke) ubwo Luq’man yabwiraga umwana we amugira inama ati “Mwana wanjye! Ntukabangikanye Allah, kuko mu by’ukuri ibangikanyamana ari ubuhemu buhambaye.”",""
3483,31,14,"14. Twanategetse umuntu kugirira neza ababyeyi be. Nyina yamutwitanye imvune yiyongera ku zindi, anamucutsa ku myaka ibiri. Ngaho nshimira unashimire ababyeyi bawe. Iwanjye ni ho byose bizasubira.",""
3484,31,15,"15. Ariko (ababyeyi bawe) nibaramuka baguhatiye kumbangikanya mu byo udafitiye ubumenyi, ntuzabumvire; ariko uzababanire neza ku isi, kandi ujye ukurikira inzira y’unyicuzaho. Hanyuma iwanjye ni ho garukiro ryanyu, maze nkazababwira ibyo mwajyaga mukora.",""
3485,31,16,"16. “Mwana wanjye! Mu by’ukuri, n’iyo (icyiza cyangwa ikibi cyagira) uburemere bungana nk’ubw’akanyampeke gato cyane (Kharidali), kikaba kiri mu rutare, mu birere cyangwa se ikuzimu, Allah azakigaragaza (ku munsi w’imperuka). Mu by’ukuri, Allah ni Ugenza buhoro, Umumenyi uhebuje.”",""
3486,31,17,"17. “Mwana wanjye! Jya uhozaho iswala, ubwirize (abantu) gukora ibyiza, unababuze gukora ibibi, kandi ujye wihanganira ibikubayeho (byose). Mu by’ukuri ibyo ni bimwe mu byo (buri muntu) agomba kwitwararika.”",""
3487,31,18,"18. “Kandi ntukaneguze abantu umusaya wawe ubibonaho, ntukanagende ku isi wibonabona (ku bantu). Mu by’ukuri Allah ntakunda umunyagasuzuguro wese, w’umwibone.”",""
3488,31,19,"19. “Kandi ujye ugenda wiyoroheje ndetse n’ijwi ryawe uricishe bugufi. Mu by’ukuri ijwi ribi kurusha ayandi ni ijwi ry’indogobe.”",""
3489,31,20,"20. Ese ntimubona ko Allah yaborohereje ibiri mu birere n’ibiri mu isi, akanabasenderezaho ingabire ze; izigaragara n’izitagaragara? Ndetse no mu bantu hari ujya impaka ku byerekeye Allah nta bumenyi, umuyoboro cyangwa igitabo kimumurikira.",""
3490,31,21,"21. N’iyo babwiwe bati “Nimukurikire ibyo Allah yahishuye”, baravuga bati “Ahubwo turakurikira ibyo twasanganye abakurambere bacu.” Ese (bazakomeza gukurikira abakurambere babo) kabone n’iyo Shitani yaba ibahamagarira kujya mu bihano by’umuriro ugurumana?",""
3491,31,22,"22. Kandi uwicisha bugufi imbere ya Allah akaba anarangwa n’ibikorwa byiza, uwo aba afashe umugozi uboshye ukomeye. Ndetse kwa Allah ni ho herezo rya buri kintu.",""
3492,31,23,"23. Naho uzahakana, ubuhakanyi bwe ntibuzagutere agahinda! Iwacu ni ho garukiro ryabo maze tukazababwira ibyo bakoze. Mu by’ukuri Allah ni Umumenyi uhebuje w’ibiri mu bituza (by’abantu).",""
3493,31,24,"24. Tubanezeza igihe gito (hano ku isi), hanyuma (ku munsi w’imperuka) tukazabasunikira mu bihano bikomeye.",""
3494,31,25,"25. N’iyo ubabajije uti “Ni nde waremye ibirere n’isi?” Rwose baravuga bati “Ni Allah.” Vuga (yewe Muhamadi) uti “Ishimwe n’ikuzo byuzuye ni ibya Allah! Ariko abenshi muri bo ntibabizi.”",""
3495,31,26,"26. Ibiri mu birere n’ibiri mu isi ni ibya Allah. Mu by’ukuri Allah ni We Uwihagije, Ushimwa cyane.",""
3496,31,27,"27. N’iyo ibiti byose byo ku isi byahinduka amakaramu, inyanja (zigahinduka wino) zikanunganirwa n’izindi nyanja ndwi, ntabwo byakwandikishwa amagambo ya Allah ngo biyarangize. Mu by’ukuri Allah ni Umunyacyubahiro bihebuje, Nyirubugenge buhambaye.",""
3497,31,28,"28. (Yemwe bantu) ukuremwa kwanyu ndetse no kuzurwa kwanyu mwese (byoroshye nko kurema no kuzura) umuntu umwe. Mu by’ukuri Allah ni Uwumva cyane, Ubona bihebuje.",""
3498,31,29,"29. Ese ntubona ko Allah yinjiza ijoro mu manywa, akaninjiza amanywa mu ijoro, ndetse akaba yaranacishije bugufi izuba n’ukwezi (ku bw’inyungu z’ibiremwa), buri kimwe kikazenguruka (mu mbibi zacyo) ku gihe cyagenwe? Kandi Allah azi bihebuje ibyo mukora.",""
3499,31,30,"30. Ibyo ni ibigaragaza ko Allah ari We w’ukuri, naho ibyo basenga bitari We ko ari ibinyoma, kandi ko Allah ari Uwikirenga, Usumba byose.",""
3500,31,31,"31. Ese ntubona ko amato agenda mu nyanja ku bw’ingabire za Allah kugira ngo abereke bimwe mu bimenyetso bye? Mu by’ukuri muri ibyo harimo ibimenyetso kuri buri wese wihangana cyane, unashimira.",""
3501,31,32,"32. N’iyo umuhengeri ubatwikiriye nk’igicucu ubagose ugasa nk’ugiye kubarenga hejuru, basaba Allah bamwibombaritseho, ariko yabageza imusozi amahoro, bamwe muri bo bagahitamo kuba hagati (yo kwemera no guhakana). Kandi nta we uhinyura amagambo yacu uretse umuhemu ruharwa, umuhakanyi uhambaye.",""
3502,31,33,"33.Yemwe bantu! Nimugandukire Nyagasani wanyu, munatinye umunsi umubyeyi atazagira icyo amarira umwana we, cyangwa ngo umwana agire icyo amarira umubyeyi we. Mu by’ukuri isezerano rya Allah ni ukuri. Bityo ubuzima bw’isi ntibuzabashuke cyangwa ngo umushukanyi mukuru (Shitani) abashuke abakura mu nzira ya Allah.",""
3503,31,34,"34. Mu by’ukuri Allah ni We ufite ubumenyi bw’igihe imperuka izabera; (ni na We) umanura imvura kandi azi n’ibiri muri nyababyeyi. Nta muntu ushobora kumenya icyo azabona (azageraho) ejo, ndetse nta n’umenya aho azagwa. Mu by’ukuri Allah ni Umumenyi uhebuje, Uzi byose.",""
3504,32,1,"1. Alif Laam Miim[176].","[176] Inyuguti nk’izi twazivuzeho mu masura yatambutse."
3505,32,2,"2. Ihishurwa ry’igitabo kidashidikanywaho (Qur’an) ryaturutse kwa Nyagasani w’ibiremwa byose.",""
3506,32,3,"3. Cyangwa bavuga ko (Muhamadi) ari we wayihimbye? (Si ko bimeze), ahubwo yo ni ukuri kwaturutse kwa Nyagasani wawe ngo uyifashishe mu kuburira abantu batagezweho n’umuburizi uwo ari we wese mbere yawe kugira ngo bayoboke.",""
3507,32,4,"4. Allah ni We waremye ibirere n’isi n’ibiri hagati yabyo mu minsi itandatu, hanyuma aganza hejuru ya Ar’shi[177]. Nta wundi murinzi cyangwa umuvugizi muzagira utari We. Ese ntabwo mwibuka?","[177] Reba ibisobanuro by’iri jambo muri Surat ul A’araf, aya ya 54."
3508,32,5,"5. Ayoborera mu kirere gahunda zose (z’ibiremwa) zigana ku isi, maze zikazamuka zigana iwe mu munsi umwe ungana n’imyaka igihumbi mu yo mubara (ku isi).",""
3509,32,6,"6. Uwo (Allah) ni Umumenyi w’ibyihishe n’ibigaragara, Umunyacyubahiro bihebuje, Nyirimbabazi.",""
3510,32,7,"7. We watunganyije buri kintu yaremye, akanatangira iremwa ry’umuntu utari uriho, amuremye mu ibumba.",""
3511,32,8,"8. Hanyuma agena ko kororoka kwa muntu bizabaho binyuze mu mazi aciriritse (intanga).",""
3512,32,9,"9. Maze aramutunganya, amuhuhamo roho imuturutseho; abaha ukumva, amaso n’umutima. Ariko ni gake (yemwe bantu) mushimira!",""
3513,32,10,"10. Baranavuga bati “Ese (nidupfa) tukaburira mu gitaka, tuzasubizwa ubuzima bundi bushya?” Ahubwo bo bahakana kuzahura na Nyagasani wabo.",""
3514,32,11,"11. Vuga (yewe Muhamadi) uti “Malayika w’urupfu ubashinzwe azabatwara ubuzima; hanyuma kwa Nyagasani wanyu ni ho muzasubizwa.”",""
3515,32,12,"12. (Wari kubona bikomeye) iyaba wari kuzabona inkozi z’ibibi zubitse imitwe imbere ya Nyagasani wazo (zigira ziti) “Nyagasani! Twabonye kandi twumvise (ukuri kw’ibyo twahakanaga). Bityo, dusubize (ku isi) dukore ibikorwa byiza. Mu by’ukuri (ubu) twamenye ukuri!”",""
3516,32,13,"13. N’iyo tuza kubishaka buri wese twari kumuha ukuyoboka kwe, ariko imvugo (y’ibihano) inturutseho ni impamo ko rwose nzuzuza umuriro wa Jahanamu amajini n’abantu bose hamwe.",""
3517,32,14,"14. Ngaho nimwumve (ibihano) kubera kwibagirwa ko muzahura n’uyu munsi wanyu, mu by’ukuri natwe twabibagiwe; kandi nimwumve ibihano bizahoraho kubera ibyo mwajyaga mukora.",""
3518,32,15,"15. Mu by’ukuri abemera amagambo yacu, ni ba bandi baca bugufi bakubama igihe bayibukijwe, basingiza ishimwe n’ikuzo bya Nyagasani wabo, kandi batibona.",""
3519,32,16,"16. Begura imbavu zabo mu buryamo bwabo kugira ngo basabe Nyagasani wabo batinya (ibihano) kandi bizera (ingororano ze), ndetse bakanatanga mu byo twabafunguriye.",""
3520,32,17,"17. Nta n’umwe uzi ibyo bahishiwe biryoheye ijisho, bizaba ingororano z’ibyo bajyaga bakora.",""
3521,32,18,"18. Ese uwemera (Allah) ni kimwe n’inkozi y’ibibi? Ntibashobora kureshya (imbere ya Allah).",""
3522,32,19,"19. Ba bandi bemeye bakanakora ibikorwa byiza, bazagororerwa ubuturo mu ijuru nk’izimano ry’ibyo bajyaga bakora.",""
3523,32,20,"20. Naho inkozi z’ibibi, ubuturo bwazo buzaba umuriro; buri uko bazajya bashaka kuwuvamo, bazajya bawusubizwamo maze babwirwe bati “Ngaho nimwumve ibihano by’umuriro mwajyaga muhakana!”",""
3524,32,21,"21. Kandi rwose tuzabasogongeza ku bihano bya hafi (hano ku isi) mbere y’ibihano bihambaye (byo ku munsi w’imperuka) kugira ngo bisubireho.",""
3525,32,22,"22. Ese ni nde muhemu kurusha uwibutswa amagambo ya Nyagasani we maze akayatera umugongo? Mu by’ukuri tuzihorera ku nkozi z’ibibi.",""
3526,32,23,"23. Kandi rwose twahaye Musa igitabo (Tawurati). Bityo, ntuzagire ugushidikanya ko kuzahura na we[178]. Kandi twakigize umuyoboro kuri bene Isiraheli.","[178] Abazahura bavugwa muri uyu murongo ni Musa na Muhamadi (Imana ibahe amahoro n’imigisha) ubwo bahuraga mu ijoro rya Is’ra-i na Miraji, igihe Inumwa Muhamadi yavanwaga i Maka akajyanwa i Yeruzalemu hanyuma akajyanwa mu Ijuru."
3527,32,24,"24. Kandi bamwe muri bo (bene Isiraheli) twabagize abayobozi bayobora ku bw’itegeko ryacu, ubwo bihanganaga bakanemera amagambo yacu batayashidikanyaho.",""
3528,32,25,"25. Mu by’ukuri Nyagasani wawe ni We uzabakiranura ku munsi w’imperuka mu byo batavugagaho rumwe.",""
3529,32,26,"26. Ese ntibibabera ikimenyetso iyo bibajije umubare w’ibisekuru twarimbuye mbere yabo, bakaba banyura mu matongo yabyo? Mu by’ukuri muri ibyo harimo ibimenyetso; ese ntibumva?",""
3530,32,27,"27. Ese ntibabona uko twohereza amazi ku butaka bwumagaye, tukayeresha ibimera bitanga amafunguro ku matungo yabo ndetse na bo ubwabo? Ese ntibabona?",""
3531,32,28,"28.Baranavuga bati “Ese uko kudukiranura kuzaba ryari, niba muri abanyakuri?”",""
3532,32,29,"29. Vuga (yewe Muhamadi) uti “Ku munsi w’urubanza, ukwemera kwa ba bandi bahakanye nta cyo kuzabamarira kandi ntibazarindirizwa (kugira ngo bicuze).”",""
3533,32,30,"30. Ngaho bitarure ubirengagize unategereze (ibizababaho), mu by’ukuri na bo bategereje (ibizakubaho).",""
3534,33,1,"1. Yewe Muhanuzi! (Komeza) ugandukire Allah, kandi ntukumvire abahakanyi ndetse n’indyarya. Mu by’ukuri Allah ni Umumenyi uhebuje, Nyirubugenge buhambaye.",""
3535,33,2,"2. Kandi jya ukurikira ibyo uhishurirwa bituruka kwa Nyagasani wawe. Mu by’ukuri Allah ni Umumenyi uhebuje w’ibyo mukora.",""
3536,33,3,"3. Uniringire Allah. Kandi Allah arahagije kuba Umurinzi.",""
3537,33,4,"4. Allah ntiyashyize imitima ibiri mu gituza cy’umuntu, ndetse nta n’ubwo abagore banyu yabagize ba nyoko nyuma y’uko mubagereranyije na bo murahirira kutazongera kubonana na bo[179]. Nta n’ubwo abana mwareze mukabiyitirira yabagize abana banyu (b’ukuri). Ayo ni amagambo yanyu mwivugira. Kandi Allah avuga ukuri, ni na We uyobora inzira itunganye.","[179]Muri Isilamu ntibyemewe ko umugabo yarahira ko atazongera kugirana imibonano mpuzabitsina n’umugore we amugereranyije na nyina. Iyo umugabo amaze kurahira gutyo hanyuma agashaka kongera kubonana na we, icyo gihe ategetswe kubanza kubohora umucakara, atamubona agasiba amezi abiri akurikiranye, atabishobora akagaburira abakene mirongo itandatu nk’uko bigaragara mu Isurat ya 58 (Al Mudjadilat), umurongo wa 3 kugeza ku wa 4."
