"Translation Info:
#---------------------------
3388,29,48,"ئىلگىرى سەن كىتاب ئوقۇشنى بىلمەيتتىڭ، خەت يېزىشنىمۇ بىلمەيتتىڭ، (مۇبادا سەن كىتاب ئوقۇغان، خەت يازىدىغان بولساڭ) ئۇ چاغدا ھەققە قارشى تۇرغۇچىلار چوقۇم گۇمانلىناتتى[48].",""
3389,29,49,"ئۇنداق ئەمەس (يەنى ئىش زالىملار گۇمان قىلغاندەك ئەمەس)، قۇرئان ئىلىم بېرىلگەنلەرنىڭ كۆڭۈللىرىدە ساقلانغان روشەن ئايەتلەردۇر، بىزنىڭ ئايەتلىرىمىزنى پەقەت زالىملارلا ئىنكار قىلىدۇ[49].",""
3390,29,50,"ئۇلار: «نېمىشقا ئۇنىڭغا پەرۋەردىگارىدىن مۆجىزىلەر نازىل قىلىنمايدۇ» دېدى. ئېيتقىنكى، «مۆجىزىلەر ھەقىقەتەن ئاللاھنىڭ دەرگاھىدىدۇر (مېنىڭ قولۇمدا ئەمەستۇر)، مەن پەقەت ئاشكارا ئاگاھلاندۇرغۇچىمەن»[50].",""
3391,29,51,"بىزنىڭ ئۇلارغا تىلاۋەت قىلىنىپ تۇرىدىغان كىتابنى ساڭا نازىل قىلغانلىقىمىز ئۇلارغا (مۆجىزە بولۇشقا) كۇپايە قىلمىدىمۇ؟ بۇ كىتابتا ئىمان ئېيتقان قەۋم ئۈچۈن شەك ـ شۈبھىسىز رەھمەت ۋە ۋەز ـ نەسىھەت بار[51].",""
3392,29,52,"ئېيتقىنكى، «مەن بىلەن سىلەرنىڭ ئاراڭلاردا (مېنىڭ راست پەيغەمبەر ئىكەنلىكىمگە) گۇۋاھ بولۇشقا ئاللاھ كۇپايىدۇر، ئاللاھ ئاسمانلاردىكى ۋە زېمىندىكى ھەممىنى بىلىپ تۇرىدۇ، باتىلغا ئىشەنگەن، ئاللاھنى ئىنكار قىلغان ئادەملەر زىيان تارتقۇچىلاردۇر»[52].",""
3393,29,53,"ئۇلار سەندىن ئازابنىڭ چاپسان كېلىشىنى تەلەپ قىلىدۇ، ئاللاھ (ئۇلارنىڭ ھالاك بولۇشىنىڭ) مۇئەييەن ۋاقتىنى بەلگىلىمىگەن بولسا ئىدى، ئۇلارغا ئازاب ئەلۋەتتە (ئۇلار تەلەپ قىلغان ۋاقىتتىلا) كېلەتتى، ئۇلارغا ئازاب چوقۇم ئۇلار خەۋەرسىز ھالەتتە تۇرغاندا ئۇشتۇمتۇت كېلىدۇ[53].",""
3394,29,54,"ئۇلار سەندىن ئازابنىڭ تېز كېلىشىنى تەلەپ قىلىدۇ، شەك ـ شۈبھىسىزكى، جەھەننەم (قىيامەت كۈنى) كاپىرلارنى قورشاپ تۇرغۇچىدۇر[54].",""
3395,29,55,"ئۇ كۈندە ئازاب ئۇلارنى ئۈستىلىرىدىن، ئاياغلىرىنىڭ ئاستىدىن ئورىۋالىدۇ. ئاللاھ ئۇلارغا: «(دۇنيادا قىلغان ئەمەللىرىڭلارنىڭ) جازاسىنى تېتىڭلار» دەيدۇ[55].",""
3396,29,56,"ئى مۆمىن بەندىلىرىم! مېنىڭ زېمىنىم ھەقىقەتەن كەڭدۇر، ماڭىلا ئىبادەت قىلىڭلار[56].",""
3397,29,57,"ھەربىر جاندار ئۆلۈمنىڭ تەمىنى تېتىغۇچىدۇر، ئاندىن بىزنىڭ دەرگاھىمىزغا قايتۇرۇلىسىلەر[57].",""
3398,29,58,"ئىمان ئېيتقان ۋە ياخشى ئەمەللەرنى قىلغان كىشىلەرنى جەننەتنىڭ ئاستىدىن ئۆستەڭلار ئېقىپ تۇرىدىغان ئالىي جايلىرىغا ئورۇنلاشتۇرىمىز، ئۇ يەرلەردە ئۇلار مەڭگۈ قالىدۇ، ياخشى ئەمەللەرنى قىلغۇچىلارغا بېرىلگەن مۇكاپات نېمىدېگەن ياخشى![58].",""
3399,29,59,"ئۇلار (ئاللاھنىڭ يولىدا يەتكەن ئەزىيەتلەرگە) سەۋر قىلىدۇ، (ھەممە ئىشلىرىدا) پەرۋەردىگارىغا يۆلىنىدۇ[59].",""
3400,29,60,"نۇرغۇن ھايۋانلار ئۆز رىزقىنى ئۈستىگە ئالالمايدۇ (يەنى ئۆز رىزقىنى تېپىپ يېيىشتىن ئاجىزدۇر)، ئۇلارنى ۋە سىلەرنى ئاللاھ رىزىقلاندۇرىدۇ، ئاللاھ (سۆزۈڭلارنى) ئاڭلاپ تۇرغۇچىدۇر، (ئەھۋالىڭلارنى) بىلىپ تۇرغۇچىدۇر[60].",""
3401,29,61,"ئەگەر سەن ئۇلاردىن: «ئاسمانلارنى ۋە زېمىننى كىم ياراتتى، كۈننى ۋە ئاينى كىم (بەندىلەرنىڭ مەنپەئىتى ئۈچۈن) بويسۇندۇردى؟» دەپ سورىساڭ، ئۇلار چوقۇم: «ئاللاھ» دەپ جاۋاب بېرىدۇ، ئۇلار قانداقمۇ (ئاللاھنىڭ ئىبادىتىدىن) باش تارتىدۇ![61]",""
3402,29,62,"ئاللاھ بەندىلىرىدىن قايسى ئادەمنىڭ رىزقىنى كەڭ قىلماقچى بولىدىكەن، ئۇنى كەڭ قىلىدۇ، (قايسى بەندىسىنىڭ رىزقىنى تار قىلماقچى بولىدىكەن) ئۇنى تار قىلىدۇ، ئاللاھ ھەقىقەتەن ھەممە نەرسىنى بىلىپ تۇرغۇچىدۇر[62].",""
3403,29,63,"ئەگەر سەن ئۇلاردىن: «بۇلۇتتىن يامغۇر سۈيىنى چۈشۈرۈپ ئۇنىڭ بىلەن ئۆلگەن زېمىننى تىرىلدۈرگەن كىم؟» دەپ سورىساڭ، ئۇلار چوقۇم «ئاللاھ» دەپ جاۋاپ بېرىدۇ. ئېيتقىنكى، «(سىلەرگە قارشى پاكىتلار بار بولغانلىقتىن) جىمى ھەمدۇسانا ئاللاھقا خاستۇر»، ئەمما ئۇلارنىڭ تولىسى (بۇ سۆزلىرىدىكى زىددىيەتنى) چۈشەنمەيدۇ[63].",""
3404,29,64,"دۇنيا تىرىكچىلىكى پەقەت ئويۇن ـ كۈلكە ۋە غەپلەتتىن ئىبارەتتۇر، شۈبھىسىزكى، ئاخىرەت يۇرتى ھەقىقىي ھايات (يۇرتىدۇر)، ئەگەر ئۇلار بىلسە ئىدى (بۇ دۇنيانى ئۇ دۇنيادىن ئارتۇق كۆرمەيتتى)[64].",""
3405,29,65,"ئۇلار بەرگەن نېمىتىمىز (يەنى دېڭىزدىن ئۇلار كېمىگە چىقىپ (غەرق بولۇشتىن قورققان) چاغلىرىدا، ئاللاھقا كامالى ئىخلاس بىلەن ئىلتىجا قىلىدۇ، ئاللاھ ئۇلارنى ئامان ـ ئېسەن قۇرۇقلۇققا چىقارغان چاغدا (بالا ـ قازادىن قۇتۇلدۇرغان ئاللاھنى ئۇنتۇپ)، توساتتىن (ئاللاھقا) شېرىك كەلتۈرىدۇ[65].",""
3406,29,66,"قۇتۇلدۇرغانلىقىمىزغا ناشۈكۈرلۈك قىلىپ باقسۇن، قالغان ئۆمۈرلىرىدىن) بەھرىمەن بولسۇن، بۇلار (ئىشنىڭ ئاقىۋىتىنى) كەلگۈسىدە بىلىدۇ[66].",""
3407,29,67,"ئۇلار (يەنى مۇشرىكلار) كۆرمەمدۇكى، بىز ھەرەمنى ئامان (جاي) قىلدۇق، ھالبۇكى، ئۇلارنىڭ ئەتراپىدىكى كىشىلەر ئەسىر ئېلىنىۋاتىدۇ ۋە ئۆلتۈرۈلۈۋاتىدۇ، ئۇلار باتىلغا ئىشىنىپ، ئاللاھنىڭ نېمىتىنى ئىنكار قىلامدۇ؟[67]",""
3408,29,68,"ئاللاھقا يالغاننى چاپلىغان ياكى ھەق كەلگەندە ئۇنى ئىنكار قىلغان ئادەمدىنمۇ زالىم ئادەم بارمۇ؟ جەھەننەمدە كاپىرلارغا جاي يوقمىدۇ؟ (ئەلۋەتتە بار)[68].",""
3409,29,69,"بىز ئۈچۈن كۈرەش قىلغانلارنى ئەلۋەتتە يولىمىزغا يېتەكلەيمىز، ئاللاھ ھەقىقەتەن ياخشى ئىش قىلغۇچىلار بىلەن بىللىدۇر[69].",""
3410,30,1,"ئەلىف، لام، مىم[1].",""
3411,30,2,"رۇملۇقلار يېقىن بىر جايدا يېڭىلدى، ئۇلار يېڭىلگەندىن كېيىن بىر قانچە يىل ئىچىدە يېڭىدۇ، ئىلگىرى ۋە كېيىن ھەممە ئىش ئاللاھنىڭ باشقۇرۇشىدىدۇر، بۇ كۈندە مۆمىنلەر ئاللاھنىڭ بەرگەن ياردىمى بىلەن خۇشال بولىدۇ، ئاللاھ خالىغان كىشىگە ياردەم بېرىدۇ، ئاللاھ غالىبتۇر، (مۆمىنلەرگە) ناھايىتى مېھرىباندۇر[2ـ5].",""
3412,30,3,"رۇملۇقلار يېقىن بىر جايدا يېڭىلدى، ئۇلار يېڭىلگەندىن كېيىن بىر قانچە يىل ئىچىدە يېڭىدۇ، ئىلگىرى ۋە كېيىن ھەممە ئىش ئاللاھنىڭ باشقۇرۇشىدىدۇر، بۇ كۈندە مۆمىنلەر ئاللاھنىڭ بەرگەن ياردىمى بىلەن خۇشال بولىدۇ، ئاللاھ خالىغان كىشىگە ياردەم بېرىدۇ، ئاللاھ غالىبتۇر، (مۆمىنلەرگە) ناھايىتى مېھرىباندۇر[2ـ5].",""
3413,30,4,"رۇملۇقلار يېقىن بىر جايدا يېڭىلدى، ئۇلار يېڭىلگەندىن كېيىن بىر قانچە يىل ئىچىدە يېڭىدۇ، ئىلگىرى ۋە كېيىن ھەممە ئىش ئاللاھنىڭ باشقۇرۇشىدىدۇر، بۇ كۈندە مۆمىنلەر ئاللاھنىڭ بەرگەن ياردىمى بىلەن خۇشال بولىدۇ، ئاللاھ خالىغان كىشىگە ياردەم بېرىدۇ، ئاللاھ غالىبتۇر، (مۆمىنلەرگە) ناھايىتى مېھرىباندۇر[2ـ5].",""
3414,30,5,"رۇملۇقلار يېقىن بىر جايدا يېڭىلدى، ئۇلار يېڭىلگەندىن كېيىن بىر قانچە يىل ئىچىدە يېڭىدۇ، ئىلگىرى ۋە كېيىن ھەممە ئىش ئاللاھنىڭ باشقۇرۇشىدىدۇر، بۇ كۈندە مۆمىنلەر ئاللاھنىڭ بەرگەن ياردىمى بىلەن خۇشال بولىدۇ، ئاللاھ خالىغان كىشىگە ياردەم بېرىدۇ، ئاللاھ غالىبتۇر، (مۆمىنلەرگە) ناھايىتى مېھرىباندۇر[2ـ5].",""
3415,30,6,"ئاللاھ (ئۇلارنى غالىب قىلىدىغانلىقىنى) ۋەدە قىلدى. ئاللاھ ۋەدىسىگە خىلاپلىق قىلمايدۇ (چۈنكى ئاللاھنىڭ ۋەدىسى ھەقتۇر، سۆزى راستتۇر)، لېكىن كىشىلەرنىڭ تولىسى (بۇنى) بىلمەيدۇ[6].",""
3416,30,7,"ئۇلار ھاياتىي دۇنيانىڭ تاشقى كۆرۈنۈشىنىلا بىلىدۇ، ئۇلار ئاخىرەتتىن (يەنى ئاخىرەت ئىشىدا ئويلىنىشتىن ۋە ئاخىرەت ئۈچۈن ئىشلەشتىن) غەپلەتتىدۇر[7].",""
3417,30,8,"ئۇلار (ئاقىۋىتىنىڭ قانداق بولىدىغانلىقىنى بىلىشلىرى ئۈچۈن) ئۆزلىرى ئۈستىدە پىكىر يۈرگۈزمەمدۇ؟ ئاللاھ ئاسمانلارنى، زېمىننى ۋە ئۇلارنىڭ ئارىسىدىكى (يۇلتۇز قاتارلىق) نەرسىلەرنى پەقەت ھەق ۋە مۇئەييەن ۋاقىتلىق قىلىپ ياراتتى، شەك – شۈبھىسىزكى، نۇرغۇن كىشىلەر پەرۋەردىگارىغا مۇلاقات بولۇشنى (قايتا تىرىلىدىغانلىقىنى، قىلغان ئەمەلىگە يارىشا مۇكاپاتلىنىدىغانلىقىنى ياكى جازالىنىدىغانلىقىنى) ئىنكار قىلغۇچىدۇر[8].",""
3418,30,9,"ئۇلار يەر يۈزىدە كېزىپ ئۆزلىرىدىن ئىلگىرى ئۆتكەنلەرنىڭ ئاقىۋىتىنىڭ قانداق بولغانلىقىنى كۆزەتمىدىمۇ؟ ئۇلار (يەنى ئۆتكەنلەر) قۇۋۋەتتە بۇلاردىن كۈچلۈك ئىدى. ئۇلار زىرائەت تېرىشتا، ئىمارەت سېلىشتا بۇلار (يەنى قۇرەيشلەر) دىن ئۈستۈن ئىدى. ئۇلارغا پەيغەمبەرلىرى مۆجىزىلەرنى ئېلىپ كەلدى (لېكىن ئۇلار مۆجىزىلەرنى ئىنكار قىلدى). ئاللاھ ئۇلارغا زۇلۇم قىلمىدى (يەنى ئاللاھ ئۇلارنى گۇناھسىز ھالاك قىلغىنى يوق)، لېكىن ئۇلار ئۆزلىرى (كۇفرى ئۈچۈن ۋە پەيغەمبەرلەرنىڭ مۆجىزىلىرىنى ئىنكار قىلغانلىقلىرى ئۈچۈن) ئۆزلىرىگە زۇلۇم قىلدى (شۇنىڭ بىلەن ئۇلار ھالاك بولۇشقا تېگىشلىك بولدى)[9].",""
3419,30,10,"ئاندىن يامان ئىش قىلغانلارنىڭ ئاقىۋىتى ئەڭ يامان بولىدۇ، چۈنكى ئۇلار ئاللاھنىڭ ئايەتلىرىنى ئىنكار قىلغان ۋە مەسخىرە قىلغان كىشىلەردۇر[10].",""
3420,30,11,"ئاللاھ مەخلۇقاتنى دەسلەپتە (يوقتىن) بار قىلىدۇ. ئاندىن ئۇنى (ئۆلگەندىن كېيىن) تىرىلدۈرىدۇ، ئاندىن ئاللاھنىڭ دەرگاھىغا (ھېساب ئۈچۈن) قايتۇرۇلىسىلەر[11].",""
3421,30,12,"قىيامەت قايىم بولغان كۈندە گۇناھكارلار ئۈمىدسىزلىنىپ كېتىدۇ[12].",""
3422,30,13,"ئۇلارغا شېرىك كەلتۈرگەن بۇتلىرىدىن شاپائەت قىلغۇچىلار بولمايدۇ، ئۇلار شېرىك كەلتۈرگەن بۇتلىرىدىن تانىدۇ[13].",""
3423,30,14,"قىيامەت قايىم بولغان كۈندە (مۆمىنلەر بىلەن كاپىرلار) بىر ـ بىرىدىن ئايرىلىدۇ[14].",""
3424,30,15,"ئىمان ئېيتقان ۋە ياخشى ئەمەللەرنى قىلغانلار باغچىدا (يەنى جەننەتنىڭ باغچىلىرىدا) يايرىتىلىدۇ[15].",""
3425,30,16,"بىزنىڭ ئايەتلىرىمىزنى ۋە ئاخىرەتتىكى مۇلاقاتنى ئىنكار قىلغان ۋە يالغانغا چىقارغانلارغا كەلسەك، ئۇلار داۋاملىق ئازابتا قالىدۇ[16].",""
3426,30,17,"سىلەر ئاخشامدا ۋە ئەتىگەندە ئاللاھقا تەسبىھ ئېيتىڭلار[17].",""
3427,30,18,"ئاسمانلاردىكى، زېمىندىكى ھەمدۇسانا، كەچ ۋە پېشىن ۋاقىتلىرىدىكى ھەمدۇسانانىڭ ھەممىسى ئاللاھقا خاستۇر[18].",""
3428,30,19,"ئاللاھ جانسىز نەرسىلەردىن جانلىق نەرسىلەرنى چىقىرىدۇ، جانلىق نەرسىلەردىن جانسىز نەرسىلەرنى چىقىرىدۇ، ئۆلگەن زېمىننى تىرىلدۈرىدۇ (يەنى قۇرغاق زېمىننى ئۆسۈملۈكلەر بىلەن كۆكەرتىدۇ)، سىلەرمۇ مۇشۇنداق تىرىلدۈرۈلىسىلەر[19].",""
3429,30,20,"ئاللاھنىڭ سىلەرنى تۇپراقتىن ياراتقانلىقى، ئاندىن سىلەرنىڭ ئىنسان بولۇپ زېمىندا تارىلىپ يۈرۈشۈڭلار ئاللاھنىڭ (كامالى قۇدرىتىنى كۆرسىتىدىغان) ئالامەتلىرىدىندۇر[20].",""
3430,30,21,"ئاياللار بىلەن ئۇنسى- ئۈلپەت ئېلىشىڭلار ئۈچۈن (ئاللاھنىڭ) ئۇلارنى سىلەرنىڭ ئۆز تىپىڭلاردىن ياراتقانلىقى، ئاراڭلاردا (يەنى ئەر- خوتۇن ئارىسىدا) مېھر ـ مۇھەببەت ئورناتقانلىقى ئاللاھنىڭ (كامالى قۇدرىتىنى كۆرسىتىدىغان) ئالامەتلىرىدىندۇر، پىكىر يۈرگۈزىدىغان قەۋم ئۈچۈن، شەك ـ شۈبھىسىزكى، بۇنىڭدا نۇرغۇن ئىبرەتلەر بار[21].",""
3431,30,22,"ئاللاھنىڭ ئاسمانلارنى، زېمىننى ياراتقانلىقى، تىللىرىڭلارنىڭ، رەڭگىلىرىڭلارنىڭ خىلمۇخىل بولۇشى ئاللاھنىڭ (كامالى قۇدرىتىنى كۆرسىتىدىغان) ئالامەتلىرىدىندۇر، بۇنىڭدا بىلىملىك كىشىلەر ئۈچۈن ھەقىقەتەن نۇرغۇن ئالامەتلەر بار[22].",""
3432,30,23,"سىلەرنىڭ كېچىسى ۋە كۈندۈزى ئۇخلىشىڭلار، (كۈندۈزى) ئاللاھنىڭ مەرھەمىتىدىن (رىزىق) تەلەپ قىلىپ (ھەرىكەتلىنىشىڭلار) ئاللاھنىڭ (كامالى قۇدرىتىنى كۆرسىتىدىغان) ئالامەتلىرىدىندۇر، شەك ـ شۈبھىسىزكى، بۇنىڭدا ئاڭلايدىغان قەۋم ئۈچۈن نۇرغۇن ئىبرەتلەر بار[23].",""
3433,30,24,"ئاللاھنىڭ سىلەرگە چاقماقنى قورقۇنچ ۋە ئۈمىد قىلىپ كۆرسىتىشى، بۇلۇتتىن يامغۇر ياغدۇرۇپ ئۇنىڭ بىلەن ئۆلگەن زېمىننى تىرىلدۈرۈشى ئاللاھنىڭ (كامالى قۇدرىتىنى كۆرسىتىدىغان) ئالامەتلىرىدىندۇر، چۈشىنەلەيدىغان قەۋم ئۈچۈن بۇنىڭدا، شەك ـ شۈبھىسىزكى، نۇرغۇن ئىبرەتلەر بار[24].",""
3434,30,25,"ئاللاھنىڭ ئاسمان - زېمىننى ئۆز ئەمرى بىلەن (مۇئەللەق) تۇرغۇزۇشى ئاللاھنىڭ (كامالى قۇدرىتىنى كۆرسىتىدىغان) ئالامەتلىرىدىندۇر، ئاندىن ئاللاھ (قەبرىلەردە كۆمۈلۈپ ياتقان) سىلەرنى يەر ئاستىدىن چاقىرسا، دەرھال چىقىسىلەر[25].",""
3435,30,26,"ئاسمانلاردىكى ۋە زېمىندىكى ھەممە ئاللاھنىڭدۇر (يەنى ئاللاھنىڭ مۈلكىدۇر، ئاللاھنىڭ مەخلۇقاتىدۇر ۋە ئاللاھنىڭ تەسەررۇپى ئاستىدىدۇر)، ھەممە ئاللاھقا بويسۇنغۇچىدۇر[26].",""
3436,30,27,"مەخلۇقاتنى دەسلەپتە (يوقتىن) بار قىلىدىغان، ئاندىن ئۇنى (ئۆلگەندىن كېيىن) تىرىلىدۈرىدىغان ئاللاھ ئەنە شۇدۇر، ئۇ (يەنى مەخلۇقاتنى تىرىلدۈرۈش) ئاللاھقا (ئۇنى دەسلەپتە يوقتىن بار قىلغانغا قارىغاندا) ئوڭايدۇر، ئاسمانلاردا ۋە زېمىندا ئەڭ ئالىي سۈپەت ئاللاھقا خاستۇر، ئاللاھ غالىبتۇر، ھېكمەت بىلەن ئىش قىلغۇچىدۇر[27].",""
